Timestamps,ICT,"U06, U06A, U05B",OBS,"U05, U04, U04B, GEO",TEG,LIB,MEK,SOC,S01,D04,air temperature,Atm pressure mm of mercury,Relative humidity (%),hour,day_of_week,month,is_weekend,lag_1,rolling_3h,rolling_6h
2023-01-06 21:00:00,161.0,115.3,8.133,99.0,7,78.10000000000001,14.9,117.4,15.1,23.7,0.14893617021276595,0.9876288659793814,0.79,21,4,1,0,159.4,165.5666666666667,185.25
2023-01-06 22:00:00,135.1,109.7,8.141,95.0,7,76.8,14.9,106.9,4.0,23.4,0.14893617021276595,0.9876288659793814,0.79,22,4,1,0,161.0,151.83333333333334,170.48333333333332
2023-01-06 23:00:00,132.4,99.9,8.29,94.7,7,37.2,14.9,108.0,4.1,19.8,0.1276595744680851,0.9876288659793814,0.79,23,4,1,0,135.1,142.83333333333334,157.85
2023-01-07 00:00:00,127.8,100.4,7.911,94.7,6,36.3,15.0,100.5,4.0,15.5,0.08510638297872342,0.9876288659793814,0.85,0,5,1,1,132.4,131.76666666666668,148.66666666666669
2023-01-07 01:00:00,128.4,100.5,7.755000000000001,93.9,7,35.8,14.8,97.6,4.1,12.6,0.06382978723404253,0.9876288659793814,0.92,1,5,1,1,127.8,129.53333333333333,140.68333333333334
2023-01-07 02:00:00,127.4,101.0,7.942,94.7,6,35.0,14.7,97.7,4.1,12.1,0.06382978723404253,0.9876288659793814,0.92,2,5,1,1,128.4,127.86666666666667,135.35
2023-01-07 03:00:00,126.8,100.3,7.935,94.5,6,36.2,14.8,97.8,4.0,11.3,0.06382978723404253,0.9876288659793814,0.85,3,5,1,1,127.4,127.53333333333335,129.65
2023-01-07 04:00:00,127.9,97.5,7.752,98.5,7,36.7,14.8,97.1,4.1,11.0,0.06382978723404253,0.9876288659793814,0.78,4,5,1,1,126.8,127.36666666666667,128.45000000000002
2023-01-07 05:00:00,127.1,99.8,7.936,100.6,6,36.8,14.9,96.7,4.1,11.1,0.04255319148936171,0.98659793814433,0.78,5,5,1,1,127.9,127.26666666666667,127.56666666666668
2023-01-07 06:00:00,127.8,99.1,7.932,114.4,8,38.5,18.7,97.4,3.9,11.3,0.04255319148936171,0.98659793814433,0.85,6,5,1,1,127.1,127.59999999999998,127.56666666666666
2023-01-07 07:00:00,128.4,100.8,7.936,95.3,7,40.6,20.0,99.5,4.4,13.1,0.04255319148936171,0.98659793814433,0.85,7,5,1,1,127.8,127.76666666666667,127.56666666666666
2023-01-07 08:00:00,136.4,112.0,7.867,101.6,7,42.40000000000001,20.4,115.2,5.7,18.3,0.04255319148936171,0.98659793814433,0.85,8,5,1,1,128.4,130.86666666666667,129.0666666666667
2023-01-07 09:00:00,149.5,113.6,7.99,103.0,8,42.4,20.4,130.2,15.3,17.2,0.04255319148936171,0.98659793814433,0.78,9,5,1,1,136.4,138.10000000000002,132.85
2023-01-07 10:00:00,174.1,110.2,8.034,104.9,7,95.6,20.9,128.8,20.0,22.2,0.04255319148936171,0.98659793814433,0.85,10,5,1,1,149.5,153.33333333333334,140.54999999999998
2023-01-07 11:00:00,182.1,124.8,7.885999999999999,103.2,8,96.2,20.9,137.9,20.4,20.4,0.06382978723404253,0.98659793814433,0.78,11,5,1,1,174.1,168.5666666666667,149.71666666666667
2023-01-07 12:00:00,181.6,117.9,8.048,100.8,8,98.1,21.3,129.7,21.1,24.2,0.06382978723404253,0.98659793814433,0.78,12,5,1,1,182.1,179.26666666666665,158.68333333333334
2023-01-07 13:00:00,179.8,120.6,8.012,103.4,8,99.3,21.2,133.3,18.3,24.9,0.08510638297872342,0.9856958762886597,0.79,13,5,1,1,181.6,181.16666666666666,167.25
2023-01-07 14:00:00,181.1,120.5,7.98,99.5,7,101.6,23.4,122.7,14.8,21.9,0.08510638297872342,0.9846649484536083,0.79,14,5,1,1,179.8,180.83333333333334,174.69999999999996
2023-01-07 15:00:00,182.7,121.8,7.974,98.5,7,103.8,22.3,111.2,26.9,30.4,0.08510638297872342,0.9846649484536083,0.79,15,5,1,1,181.1,181.20000000000002,180.23333333333332
2023-01-07 16:00:00,180.0,126.0,8.142,98.5,7,104.1,23.2,109.1,38.2,25.8,0.06382978723404253,0.9846649484536083,0.85,16,5,1,1,182.7,181.26666666666665,181.21666666666667
2023-01-07 17:00:00,175.7,123.1,8.325000000000001,98.3,7,101.7,21.1,104.3,25.1,27.1,0.06382978723404253,0.9846649484536083,0.78,17,5,1,1,180.0,179.46666666666667,180.15
2023-01-07 18:00:00,161.0,122.1,8.449,95.5,7,75.3,21.1,102.4,26.9,25.6,0.06382978723404253,0.9846649484536083,0.78,18,5,1,1,175.7,172.23333333333335,176.71666666666667
2023-01-07 19:00:00,158.0,117.6,8.6,97.5,7,45.40000000000001,17.3,76.9,30.8,27.5,0.04255319148936171,0.9836340206185566,0.85,19,5,1,1,161.0,164.9,173.08333333333334
2023-01-07 20:00:00,156.6,114.2,8.46,94.6,6,44.4,15.4,67.4,21.6,28.3,0.04255319148936171,0.9836340206185566,0.85,20,5,1,1,158.0,158.53333333333333,169.0
2023-01-07 21:00:00,151.8,112.6,8.488,93.7,7,43.7,16.0,66.6,4.3,28.9,0.04255319148936171,0.9836340206185566,0.78,21,5,1,1,156.6,155.46666666666667,163.85
2023-01-07 22:00:00,153.5,112.3,8.601,92.0,6,38.9,15.1,65.1,4.1,25.5,0.04255319148936171,0.9836340206185566,0.78,22,5,1,1,151.8,153.96666666666667,159.4333333333333
2023-01-07 23:00:00,139.5,109.8,8.620999999999999,90.6,6,37.5,15.2,64.1,3.9,21.3,0.04255319148936171,0.9836340206185566,0.78,23,5,1,1,153.5,148.26666666666668,153.4
2023-01-08 00:00:00,135.8,108.9,8.185,91.5,7,36.9,15.1,65.7,3.7,17.6,0.04255319148936171,0.9827319587628867,0.78,0,6,1,1,139.5,142.93333333333334,149.20000000000002
2023-01-08 01:00:00,134.7,108.2,8.221,92.5,5,37.6,15.0,66.6,3.7,15.9,0.04255319148936171,0.9827319587628867,0.85,1,6,1,1,135.8,136.66666666666666,145.31666666666666
2023-01-08 02:00:00,133.7,108.4,8.254999999999999,92.2,6,36.1,15.0,65.9,3.7,14.5,0.06382978723404253,0.981701030927835,0.85,2,6,1,1,134.7,134.73333333333332,141.5
2023-01-08 03:00:00,130.3,106.9,8.234,90.9,6,37.3,15.0,66.3,3.7,13.3,0.06382978723404253,0.981701030927835,0.85,3,6,1,1,133.7,132.9,137.91666666666666
2023-01-08 04:00:00,130.6,106.9,8.273,95.1,6,36.0,15.0,65.9,3.8,14.0,0.06382978723404253,0.981701030927835,0.85,4,6,1,1,130.3,131.53333333333333,134.1
2023-01-08 05:00:00,128.5,105.6,8.257,97.3,6,37.5,15.1,67.2,3.9,13.0,0.06382978723404253,0.9806701030927835,0.85,5,6,1,1,130.6,129.79999999999998,132.26666666666668
2023-01-08 06:00:00,128.7,106.2,8.263,110.3,6,38.3,18.4,67.7,3.6,12.0,0.06382978723404253,0.9797680412371134,0.85,6,6,1,1,128.5,129.26666666666665,131.08333333333334
2023-01-08 07:00:00,131.3,104.6,8.174000000000001,90.1,7,40.1,19.8,68.7,4.9,11.9,0.06382978723404253,0.9797680412371134,0.85,7,6,1,1,128.7,129.5,130.51666666666668
2023-01-08 08:00:00,136.8,106.7,8.34,91.9,6,39.90000000000001,19.7,69.7,9.9,13.8,0.06382978723404253,0.9797680412371134,0.92,8,6,1,1,131.3,132.26666666666665,131.03333333333333
2023-01-08 09:00:00,144.2,105.0,8.16,91.5,7,39.7,19.8,82.5,16.3,17.4,0.08510638297872342,0.9797680412371134,0.85,9,6,1,1,136.8,137.43333333333337,133.35
2023-01-08 10:00:00,148.8,107.7,8.223,91.9,8,38.8,19.9,81.6,21.6,19.5,0.08510638297872342,0.9797680412371134,0.85,10,6,1,1,144.2,143.26666666666665,136.38333333333333
2023-01-08 11:00:00,156.0,107.8,8.339,94.0,8,38.3,20.0,77.8,12.1,23.7,0.10638297872340424,0.9787371134020618,0.85,11,6,1,1,148.8,149.66666666666666,140.96666666666667
2023-01-08 12:00:00,168.8,110.1,8.203,95.5,8,39.2,19.9,77.8,11.8,23.3,0.10638297872340424,0.9778350515463917,0.85,12,6,1,1,156.0,157.86666666666667,147.65
2023-01-08 13:00:00,169.7,110.4,8.158000000000001,93.2,7,38.90000000000001,20.8,83.0,28.9,22.2,0.10638297872340424,0.9778350515463917,0.92,13,6,1,1,168.8,164.83333333333334,154.04999999999998
2023-01-08 14:00:00,171.7,106.3,8.427999999999999,93.7,8,39.8,20.0,79.2,37.7,21.5,0.1276595744680851,0.9769329896907216,0.85,14,6,1,1,169.7,170.0666666666667,159.86666666666667
2023-01-08 15:00:00,176.7,111.3,8.261,96.4,8,40.7,23.5,84.0,36.3,24.4,0.1276595744680851,0.9769329896907216,0.85,15,6,1,1,171.7,172.69999999999996,165.28333333333333
2023-01-08 16:00:00,178.2,110.4,8.264999999999999,96.2,7,41.7,22.2,82.3,46.2,27.3,0.1276595744680851,0.9769329896907216,0.92,16,6,1,1,176.7,175.53333333333333,170.18333333333334
2023-01-08 17:00:00,177.1,112.7,8.707,94.4,8,43.0,20.8,73.9,45.3,31.5,0.1276595744680851,0.9759020618556701,0.92,17,6,1,1,178.2,177.33333333333334,173.69999999999996
2023-01-08 18:00:00,168.0,111.7,8.625,96.2,8,42.8,20.4,71.0,35.0,31.3,0.14893617021276595,0.9759020618556701,0.86,18,6,1,1,177.1,174.4333333333333,173.56666666666663
2023-01-08 19:00:00,166.6,107.6,8.771,94.7,7,42.90000000000001,16.7,69.8,19.7,25.4,0.14893617021276595,0.975,0.93,19,6,1,1,168.0,170.56666666666663,173.04999999999998
2023-01-08 20:00:00,165.9,113.8,8.889999999999999,94.5,8,41.9,14.7,68.0,6.8,29.6,0.1702127659574468,0.975,0.86,20,6,1,1,166.6,166.83333333333334,172.08333333333334
2023-01-08 21:00:00,164.8,114.6,8.667,92.8,7,42.40000000000001,14.6,67.1,3.4,28.1,0.1702127659574468,0.9739690721649483,0.93,21,6,1,1,165.9,165.76666666666668,170.1
2023-01-08 22:00:00,162.8,114.8,8.901,91.3,8,40.1,14.3,66.4,3.4,20.9,0.19148936170212766,0.9739690721649483,0.86,22,6,1,1,164.8,164.50000000000003,167.53333333333333
2023-01-08 23:00:00,140.8,113.8,8.812000000000001,91.1,7,39.2,14.1,65.2,3.3,19.5,0.19148936170212766,0.9739690721649483,0.86,23,6,1,1,162.8,156.13333333333335,161.48333333333332
2023-01-09 00:00:00,131.4,112.2,8.302999999999999,90.1,6,38.9,14.1,65.9,3.4,14.9,0.19148936170212766,0.9739690721649483,0.86,0,0,1,0,140.8,145.0,155.38333333333333
2023-01-09 01:00:00,132.1,111.9,8.36,92.0,7,38.3,14.2,64.9,3.4,13.7,0.19148936170212766,0.9730670103092783,0.86,1,0,1,0,131.4,134.76666666666668,149.63333333333335
2023-01-09 02:00:00,131.6,110.2,8.404,90.5,7,37.8,14.0,65.5,3.5,11.7,0.19148936170212766,0.9730670103092783,0.86,2,0,1,0,132.1,131.70000000000002,143.91666666666666
2023-01-09 03:00:00,128.5,110.7,8.366999999999999,90.5,7,37.2,13.8,68.8,3.4,11.8,0.19148936170212766,0.9720360824742267,0.86,3,0,1,0,131.6,130.73333333333335,137.86666666666667
2023-01-09 04:00:00,127.5,111.4,8.381,99.6,7,44.1,14.2,69.4,3.3,12.3,0.19148936170212766,0.9720360824742267,0.93,4,0,1,0,128.5,129.20000000000002,131.98333333333332
2023-01-09 05:00:00,141.0,120.5,8.47,103.3,7,57.0,15.5,86.1,4.4,12.0,0.19148936170212766,0.9720360824742267,0.93,5,0,1,0,127.5,132.33333333333334,132.01666666666668
2023-01-09 06:00:00,171.1,128.6,8.421000000000001,123.2,7,60.8,20.1,114.4,3.5,13.7,0.2127659574468085,0.9713917525773195,0.86,6,0,1,0,141.0,146.53333333333333,138.63333333333335
2023-01-09 07:00:00,202.6,138.5,8.395,121.6,7,96.2,24.0,115.9,7.7,16.7,0.19148936170212766,0.9713917525773195,0.93,7,0,1,0,171.1,171.5666666666667,150.38333333333333
2023-01-09 08:00:00,213.4,154.7,8.434999999999999,149.9,8,131.3,29.0,138.3,13.3,17.1,0.19148936170212766,0.9713917525773195,0.93,8,0,1,0,202.6,195.70000000000002,164.01666666666668
2023-01-09 09:00:00,229.9,180.9,8.856,173.7,7,145.1,34.2,168.1,22.9,18.0,0.19148936170212766,0.9720360824742267,0.93,9,0,1,0,213.4,215.29999999999998,180.91666666666666
2023-01-09 10:00:00,247.1,195.5,8.718,191.2,8,156.4,37.8,173.8,36.0,19.4,0.2127659574468085,0.9720360824742267,0.86,10,0,1,0,229.9,230.13333333333333,200.85
2023-01-09 11:00:00,249.7,211.8,8.829,200.6,7,155.9,37.3,172.6,23.9,22.5,0.2127659574468085,0.9713917525773195,0.93,11,0,1,0,247.1,242.23333333333335,218.96666666666667
2023-01-09 12:00:00,250.7,215.9,8.566,195.5,7,159.6,34.9,178.8,25.5,17.7,0.2127659574468085,0.9713917525773195,0.93,12,0,1,0,249.7,249.16666666666666,232.23333333333335
2023-01-09 13:00:00,252.7,212.7,8.802,192.2,8,157.7,36.9,216.2,24.4,18.9,0.23404255319148937,0.9713917525773195,0.86,13,0,1,0,250.7,251.0333333333333,240.58333333333334
2023-01-09 14:00:00,228.5,216.9,8.365,186.8,11,153.8,36.3,222.0,14.5,23.4,0.23404255319148937,0.9713917525773195,0.86,14,0,1,0,252.7,243.96666666666667,243.10000000000002
2023-01-09 15:00:00,226.5,216.1,8.337,188.6,21,150.5,33.8,218.8,23.1,20.5,0.23404255319148937,0.9713917525773195,0.93,15,0,1,0,228.5,235.9,242.53333333333333
2023-01-09 16:00:00,240.0,210.9,8.493,179.2,21,143.8,32.0,206.6,41.2,22.8,0.23404255319148937,0.9713917525773195,0.86,16,0,1,0,226.5,231.66666666666666,241.35000000000002
2023-01-09 17:00:00,208.9,181.6,8.703,161.7,21,130.3,29.4,189.5,41.6,27.0,0.23404255319148937,0.9713917525773195,0.86,17,0,1,0,240.0,225.13333333333333,234.54999999999998
2023-01-09 18:00:00,191.6,166.5,8.918,131.0,12,117.8,28.8,176.5,43.5,27.0,0.23404255319148937,0.9713917525773195,0.86,18,0,1,0,208.9,213.5,224.70000000000002
2023-01-09 19:00:00,187.4,146.6,8.978,123.7,7,106.3,20.1,162.6,42.8,27.4,0.23404255319148937,0.9713917525773195,0.86,19,0,1,0,191.6,195.96666666666667,213.81666666666663
2023-01-09 20:00:00,152.8,129.2,8.828999999999999,113.2,7,98.4,17.7,138.4,41.4,28.9,0.23404255319148937,0.9713917525773195,0.86,20,0,1,0,187.4,177.26666666666668,201.19999999999996
2023-01-09 21:00:00,138.5,126.3,8.988999999999999,110.9,7,85.8,17.1,97.6,18.9,24.2,0.23404255319148937,0.9713917525773195,0.93,21,0,1,0,152.8,159.5666666666667,186.53333333333333
2023-01-09 22:00:00,135.3,122.7,8.892,105.8,6,81.6,14.0,100.6,3.9,24.4,0.23404255319148937,0.9713917525773195,0.93,22,0,1,0,138.5,142.20000000000002,169.08333333333334
2023-01-09 23:00:00,134.8,114.4,8.808,94.7,7,41.6,13.5,110.6,4.1,17.9,0.23404255319148937,0.9713917525773195,0.93,23,0,1,0,135.3,136.20000000000002,156.73333333333332
2023-01-10 00:00:00,134.5,112.0,8.683,95.6,6,38.8,13.6,85.6,3.8,15.9,0.23404255319148937,0.9713917525773195,0.93,0,1,1,0,134.8,134.86666666666667,147.21666666666667
2023-01-10 01:00:00,135.0,112.9,8.581000000000001,94.7,6,39.7,13.3,77.80000000000001,3.9,11.6,0.23404255319148937,0.9713917525773195,0.93,1,1,1,0,134.5,134.76666666666668,138.48333333333335
2023-01-10 02:00:00,133.6,109.4,8.478000000000002,95.8,6,39.2,13.6,107.7,3.8,10.8,0.23404255319148937,0.9713917525773195,0.93,2,1,1,0,135.0,134.36666666666665,135.28333333333333
2023-01-10 03:00:00,156.1,110.7,8.719000000000001,94.7,7,37.0,13.4,84.3,3.9,10.3,0.23404255319148937,0.9713917525773195,0.86,3,1,1,0,133.6,141.5666666666667,138.21666666666667
2023-01-10 04:00:00,157.6,109.3,8.527000000000001,100.2,6,39.3,13.7,85.1,3.9,10.4,0.23404255319148937,0.9713917525773195,0.86,4,1,1,0,156.1,149.1,141.93333333333334
2023-01-10 05:00:00,157.0,115.1,8.468,103.4,7,39.90000000000001,14.9,112.3,4.0,10.8,0.2127659574468085,0.9713917525773195,0.93,5,1,1,0,157.6,156.9,145.63333333333333
2023-01-10 06:00:00,172.0,119.3,8.578,124.0,6,50.6,18.6,112.0,3.8,12.2,0.2127659574468085,0.970360824742268,0.93,6,1,1,0,157.0,162.20000000000002,151.88333333333333
2023-01-10 07:00:00,205.7,131.8,8.545,122.5,7,96.6,21.9,177.1,6.6,15.7,0.2127659574468085,0.970360824742268,0.93,7,1,1,0,172.0,178.23333333333335,163.66666666666666
2023-01-10 08:00:00,191.3,151.6,8.491,149.0,7,138.1,26.5,208.1,12.6,17.6,0.23404255319148937,0.9713917525773195,0.86,8,1,1,0,205.7,189.66666666666666,173.28333333333333
2023-01-10 09:00:00,215.5,176.1,8.448,182.1,7,146.8,30.5,192.6,15.7,16.7,0.23404255319148937,0.9713917525773195,0.86,9,1,1,0,191.3,204.16666666666666,183.18333333333337
2023-01-10 10:00:00,247.0,192.9,8.642000000000001,201.1,8,155.2,31.8,232.9,25.5,18.0,0.23404255319148937,0.9713917525773195,0.86,10,1,1,0,215.5,217.9333333333333,198.08333333333334
2023-01-10 11:00:00,237.1,210.6,8.522,203.7,7,155.2,34.5,234.8,21.4,19.7,0.23404255319148937,0.9713917525773195,0.93,11,1,1,0,247.0,233.20000000000002,211.4333333333333
2023-01-10 12:00:00,243.7,212.7,8.475999999999999,200.9,8,153.8,32.0,232.5,18.6,21.8,0.23404255319148937,0.9713917525773195,0.93,12,1,1,0,237.1,242.6,223.38333333333333
2023-01-10 13:00:00,236.8,216.3,8.635,213.6,7,157.5,33.5,229.8,12.5,22.3,0.2553191489361702,0.971520618556701,0.93,13,1,1,0,243.7,239.20000000000002,228.5666666666667
2023-01-10 14:00:00,263.1,216.0,8.558,205.5,7,158.8,33.5,226.1,10.6,16.3,0.2765957446808511,0.971520618556701,0.93,14,1,1,0,236.8,247.86666666666667,240.53333333333333
2023-01-10 15:00:00,254.5,219.2,8.484,188.9,7,150.5,30.6,179.5,19.9,19.5,0.2765957446808511,0.971520618556701,1.0,15,1,1,0,263.1,251.4666666666667,247.03333333333333
2023-01-10 16:00:00,228.5,205.5,8.577,179.2,7,143.8,30.2,162.6,40.7,19.6,0.3191489361702128,0.971520618556701,0.93,16,1,1,0,254.5,248.70000000000002,243.95000000000002
2023-01-10 17:00:00,212.5,193.7,9.027,166.8,6,130.0,25.6,158.2,43.4,24.3,0.3404255319148936,0.9721649484536082,1.0,17,1,1,0,228.5,231.83333333333334,239.85
2023-01-10 18:00:00,203.2,174.0,8.862,144.8,7,116.1,20.1,163.0,44.0,28.0,0.3404255319148936,0.9721649484536082,1.0,18,1,1,0,212.5,214.73333333333335,233.10000000000002
2023-01-10 19:00:00,182.5,154.9,9.011,135.9,6,106.5,17.4,121.1,43.6,26.5,0.36170212765957444,0.9731958762886599,1.0,19,1,1,0,203.2,199.4,224.05000000000004
2023-01-10 20:00:00,145.6,134.0,9.107,116.1,7,98.4,18.9,103.9,36.1,26.3,0.36170212765957444,0.9731958762886599,1.0,20,1,1,0,182.5,177.1,204.46666666666667
2023-01-10 21:00:00,142.9,122.5,8.906,111.5,7,86.19999999999999,15.3,118.4,23.2,22.1,0.36170212765957444,0.9731958762886599,1.0,21,1,1,0,145.6,157.0,185.86666666666667
2023-01-10 22:00:00,139.8,117.6,8.955,106.1,6,83.9,14.4,108.2,9.8,18.8,0.36170212765957444,0.9731958762886599,1.0,22,1,1,0,142.9,142.76666666666668,171.08333333333334
2023-01-10 23:00:00,135.6,110.2,9.035,99.4,7,40.7,13.6,70.7,6.2,19.5,0.3829787234042553,0.9731958762886599,1.0,23,1,1,0,139.8,139.43333333333337,158.26666666666668
2023-01-11 00:00:00,137.2,110.5,8.498000000000001,98.4,6,39.0,12.9,69.8,6.0,14.4,0.3829787234042553,0.9740979381443299,0.93,0,2,1,0,135.6,137.53333333333333,147.26666666666668
2023-01-11 01:00:00,136.2,110.1,8.57,99.1,6,37.3,12.7,69.5,6.0,12.6,0.3829787234042553,0.9740979381443299,1.0,1,2,1,0,137.2,136.33333333333334,139.54999999999998
2023-01-11 02:00:00,135.9,109.9,8.597999999999999,100.0,6,38.8,13.0,68.7,6.0,11.3,0.3829787234042553,0.9740979381443299,0.93,2,2,1,0,136.2,136.4333333333333,137.93333333333334
2023-01-11 03:00:00,133.3,106.7,8.436,98.1,6,38.40000000000001,12.9,68.89999999999999,5.9,9.4,0.3829787234042553,0.9740979381443299,1.0,3,2,1,0,135.9,135.13333333333335,136.33333333333334
2023-01-11 04:00:00,132.9,106.1,8.477,104.2,7,38.3,13.0,69.9,6.0,9.4,0.3829787234042553,0.9751288659793815,1.0,4,2,1,0,133.3,134.03333333333333,135.18333333333334
2023-01-11 05:00:00,132.5,108.9,8.709,107.5,6,38.2,14.6,72.7,5.9,9.8,0.3829787234042553,0.9740979381443299,1.0,5,2,1,0,132.9,132.9,134.66666666666666
2023-01-11 06:00:00,149.1,111.8,8.572000000000001,128.0,6,48.1,17.3,91.6,6.0,12.2,0.3829787234042553,0.9740979381443299,1.0,6,2,1,0,132.5,138.16666666666666,136.65
2023-01-11 07:00:00,189.8,126.7,8.508,127.4,6,97.8,21.6,135.0,8.1,15.9,0.3829787234042553,0.9740979381443299,1.0,7,2,1,0,149.1,157.13333333333335,145.58333333333334
2023-01-11 08:00:00,202.1,153.4,8.509,158.9,7,129.1,28.8,160.7,13.6,15.2,0.3829787234042553,0.9740979381443299,1.0,8,2,1,0,189.8,180.33333333333334,156.61666666666667
2023-01-11 09:00:00,213.1,175.8,8.625,192.6,8,146.1,30.3,187.4,16.0,16.7,0.3829787234042553,0.9740979381443299,0.93,9,2,1,0,202.1,201.66666666666666,169.91666666666666
2023-01-11 10:00:00,227.7,204.3,8.555,208.2,6,146.8,31.7,195.6,26.4,18.5,0.3829787234042553,0.9740979381443299,0.93,10,2,1,0,213.1,214.29999999999998,185.71666666666667
2023-01-11 11:00:00,238.4,215.6,8.484,222.7,7,152.0,31.1,184.7,29.1,15.2,0.36170212765957444,0.9731958762886599,1.0,11,2,1,0,227.7,226.39999999999998,203.36666666666667
2023-01-11 12:00:00,233.8,218.1,8.532,211.9,7,156.5,31.6,192.3,29.3,19.3,0.3829787234042553,0.9731958762886599,0.93,12,2,1,0,238.4,233.29999999999998,217.48333333333335
2023-01-11 13:00:00,231.0,214.0,8.574,200.6,7,152.2,30.5,188.1,19.5,19.1,0.3829787234042553,0.9721649484536082,0.93,13,2,1,0,233.8,234.4,224.35
2023-01-11 14:00:00,228.0,214.3,8.448,193.3,8,152.3,31.4,176.6,13.6,20.3,0.3829787234042553,0.971520618556701,0.87,14,2,1,0,231.0,230.93333333333337,228.66666666666666
2023-01-11 15:00:00,228.2,198.9,8.431,191.0,7,148.4,32.3,181.1,14.9,18.4,0.3829787234042553,0.971520618556701,0.87,15,2,1,0,228.0,229.06666666666663,231.18333333333337
2023-01-11 16:00:00,235.5,189.8,8.567,174.1,7,141.5,30.5,172.5,37.1,17.2,0.3829787234042553,0.9706185567010309,0.87,16,2,1,0,228.2,230.56666666666663,232.48333333333335
2023-01-11 17:00:00,233.9,174.7,8.824,160.0,7,127.4,29.2,153.6,47.2,24.8,0.3829787234042553,0.9706185567010309,0.87,17,2,1,0,235.5,232.5333333333333,231.73333333333332
2023-01-11 18:00:00,208.2,168.8,8.879,140.7,7,117.6,24.8,142.8,49.9,23.7,0.3829787234042553,0.9697164948453608,0.87,18,2,1,0,233.9,225.86666666666667,227.46666666666667
2023-01-11 19:00:00,183.6,143.2,8.943999999999999,127.8,7,106.5,19.2,125.0,51.5,26.4,0.36170212765957444,0.9695876288659794,0.93,19,2,1,0,208.2,208.5666666666667,219.56666666666663
2023-01-11 20:00:00,163.0,126.7,8.885,116.4,7,98.0,16.7,104.8,40.1,23.7,0.36170212765957444,0.9695876288659794,0.93,20,2,1,0,183.6,184.9333333333333,208.73333333333332
2023-01-11 21:00:00,159.6,118.8,8.937,113.4,6,85.89999999999999,20.8,90.6,20.3,21.5,0.36170212765957444,0.9695876288659794,0.93,21,2,1,0,163.0,168.73333333333332,197.29999999999998
2023-01-11 22:00:00,150.4,112.8,8.96,111.2,7,80.2,15.8,75.60000000000001,10.1,16.5,0.36170212765957444,0.9685567010309278,0.93,22,2,1,0,159.6,157.66666666666666,183.11666666666667
2023-01-11 23:00:00,134.1,106.9,9.006,102.2,6,40.2,13.6,69.7,10.4,15.4,0.36170212765957444,0.9685567010309278,0.93,23,2,1,0,150.4,148.03333333333333,166.48333333333332
2023-01-12 00:00:00,132.8,105.3,8.555,102.5,7,37.5,13.3,69.6,10.1,11.6,0.36170212765957444,0.9685567010309278,0.93,0,3,1,0,134.1,139.1,153.91666666666666
2023-01-12 01:00:00,131.7,103.8,8.401,103.0,6,38.5,13.0,68.8,5.7,11.1,0.36170212765957444,0.9685567010309278,0.93,1,3,1,0,132.8,132.86666666666665,145.26666666666665
2023-01-12 02:00:00,131.9,103.4,8.482,102.9,6,39.3,12.9,69.2,5.9,11.0,0.36170212765957444,0.9675257731958762,0.93,2,3,1,0,131.7,132.13333333333333,140.08333333333334
2023-01-12 03:00:00,145.6,103.1,8.604,101.1,6,39.0,13.0,68.2,6.8,10.1,0.36170212765957444,0.9675257731958762,0.93,3,3,1,0,131.9,136.4,137.75
2023-01-12 04:00:00,145.1,102.4,8.367,109.3,7,39.90000000000001,13.0,68.1,5.7,9.4,0.36170212765957444,0.9667525773195876,0.93,4,3,1,0,145.6,140.86666666666667,136.86666666666665
2023-01-12 05:00:00,127.7,107.9,8.571,110.7,6,39.8,14.2,72.1,5.8,10.2,0.36170212765957444,0.9667525773195876,0.93,5,3,1,0,145.1,139.46666666666667,135.79999999999998
2023-01-12 06:00:00,143.6,110.0,8.555000000000001,130.7,6,51.5,18.1,99.6,5.8,12.4,0.36170212765957444,0.965721649484536,0.93,6,3,1,0,127.7,138.79999999999998,137.6
2023-01-12 07:00:00,185.2,122.7,8.408999999999999,128.9,7,102.1,19.5,143.4,6.9,17.1,0.36170212765957444,0.965721649484536,0.93,7,3,1,0,143.6,152.16666666666666,146.51666666666665
2023-01-12 08:00:00,194.3,146.2,8.415,157.8,7,130.6,30.0,162.5,12.4,18.1,0.36170212765957444,0.965721649484536,0.93,8,3,1,0,185.2,174.36666666666665,156.91666666666666
2023-01-12 09:00:00,230.1,181.2,8.53,187.0,8,143.0,35.4,186.5,31.1,14.9,0.36170212765957444,0.965721649484536,0.93,9,3,1,0,194.3,203.20000000000002,171.0
2023-01-12 10:00:00,242.5,190.7,8.405,207.5,7,153.6,36.0,217.8,25.2,14.2,0.36170212765957444,0.965721649484536,0.93,10,3,1,0,230.1,222.29999999999998,187.23333333333335
